anio,geo,total,total_hom,total_muj,armas,armas_hom,armas_muj,pob_total,pob_hom,pob_muj
2021,16064,8,8,,8,8,,28175,14252,13923
2021,16063,13,12,,5,5,,16620,7828,8792
2021,16062,1,1,,1,1,,20419,9879,10540
2021,16061,1,1,,,,,25548,12771,12777
2021,16059,2,2,,2,2,,8518,4251,4267
2021,16058,3,2,1,3,2,1,21014,10325,10689
2021,16057,1,1,,,,,8546,4242,4304
2021,16055,9,8,1,8,7,1,48105,23800,24305
2021,16054,3,3,,2,2,,7857,3559,4298
2021,16053,363,327,36,306,279,27,831328,400494,430834
2021,16052,31,29,2,28,26,2,192833,96841,95992
2021,16051,1,1,,1,1,,14652,7076,7576
2021,16050,20,17,3,17,14,3,93522,44972,48550
2021,16049,6,4,2,4,3,1,18877,9537,9340
2021,16048,2,1,1,2,1,1,5901,2907,2994
2021,16047,3,3,,2,2,,22479,11159,11320
2021,16046,1,1,,1,1,,15417,7519,7898
2021,16045,4,4,,4,4,,34847,16607,18240
2021,16044,12,12,,5,5,,13427,6435,6992
2021,16043,195,183,12,156,148,8,73082,35546,37536
2021,16042,1,,1,1,,1,13565,6697,6868
2021,16041,18,15,3,16,13,3,16032,7655,8377
2021,16040,2,1,1,2,1,1,17677,8593,9084
2021,16038,7,6,1,6,6,,42695,20885,21810
2021,16037,2,2,,1,1,,8485,3905,4580
2021,16036,12,11,1,9,8,1,12588,5888,6700
2021,16035,3,3,,2,2,,35782,17815,17967
2021,16034,41,36,5,26,23,3,129826,63301,66525
2021,16033,12,9,3,11,8,3,24060,12000,12060
2021,16032,3,2,1,3,2,1,16228,7825,8403
2021,16031,3,3,,2,2,,17614,8614,9000
2021,16029,1,1,,1,1,,15997,8011,7986
2021,16028,1,1,,1,1,,5378,2533,2845
2021,16027,2,1,1,1,1,,4529,2071,2458
2021,16026,2,2,,1,1,,4992,2603,2389
2021,16025,25,24,1,19,18,1,41516,19983,21533
2021,16023,6,5,1,5,4,1,10858,5303,5555
2021,16022,21,19,2,18,16,2,23402,12111,11291
2021,16020,44,43,1,31,31,,31564,15013,16551
2021,16019,47,44,3,43,40,3,19702,9363,10339
2021,16018,6,6,,6,6,,9536,4506,5030
2021,16017,13,13,,12,12,,36061,17539,18522
2021,16016,2,2,,2,2,,21898,10130,11768
2021,16015,24,24,,21,21,,18433,9116,9317
2021,16014,8,8,,8,8,,15274,7936,7338
2021,16012,44,43,1,36,36,,49900,25533,24367
2021,16011,1,1,,,,,12059,5883,6176
2021,16010,3,3,,2,2,,22886,11391,11495
2021,16009,22,19,3,20,18,2,38953,18978,19975
2021,16008,14,14,,12,12,,26342,13387,12955
2021,16006,60,56,4,53,50,3,134512,66782,67730
2021,16005,1,,1,,,,11848,5756,6092
2021,16004,1,1,,1,1,,15990,7595,8395
2021,16003,19,19,,18,18,,23091,11171,11920
2021,16002,11,11,,11,11,,15225,7697,7528
2021,16001,3,3,,2,2,,12100,5832,6268
2021,15125,9,7,2,8,6,2,11014,5437,5577
2021,15124,11,9,2,5,4,1,99587,49406,50181
2021,15122,47,38,7,20,16,3,423921,208460,215461
2021,15121,135,113,22,102,87,15,581688,283551,298137
2021,15120,81,65,15,54,44,10,220996,106866,114130
2021,15119,4,3,1,2,1,1,18067,8647,9420
2021,15118,25,21,3,16,15,1,204780,101014,103766
2021,15117,1,1,,,,,16209,7724,8485
2021,15115,8,7,1,5,5,,54999,27594,27405
2021,15114,8,7,1,6,5,1,111864,55605,56259
2021,15113,13,13,,7,7,,72605,35762,36843
2021,15112,7,7,,4,4,,51111,25693,25418
2021,15111,6,5,1,2,1,1,55369,27171,28198
2021,15110,26,22,4,8,6,2,70753,34711,36042
2021,15109,130,113,17,100,92,8,560120,274982,285138
2021,15108,36,32,4,29,26,3,162956,79955,83001
2021,15107,3,2,,1,1,,13714,6651,7063
2021,15106,118,105,11,54,53,1,959238,463616,495622
2021,15105,1,,1,,,,37909,18576,19333
2021,15104,151,136,14,117,109,7,763728,369541,394187
2021,15103,8,6,2,5,4,1,51804,24982,26822
2021,15102,1,1,,1,1,,16955,8146,8809
2021,15101,5,4,1,2,2,,83330,40566,42764
2021,15100,13,12,1,11,10,1,47398,23571,23827
2021,15099,88,73,14,22,20,2,264421,128528,135893
2021,15097,3,3,,3,3,,20343,9845,10498
2021,15096,3,3,,3,3,,40100,19937,20163
2021,15095,29,27,2,15,14,1,105766,52004,53762
2021,15094,4,4,,4,4,,21345,10529,10816
2021,15093,8,6,1,3,3,,33490,16582,16908
2021,15092,24,23,1,12,12,,61609,30327,31282
2021,15091,37,34,3,34,31,3,69423,34390,35033
2021,15090,11,8,3,7,6,1,93092,45647,47445
2021,15089,1,1,,1,1,,13540,6690,6850
2021,15088,11,10,1,3,3,,106528,51817,54711
2021,15087,16,15,1,9,9,,110794,53922,56872
2021,15086,8,8,,3,3,,34591,16959,17632
2021,15085,15,14,1,8,8,,67770,32512,35258
2021,15084,10,7,3,5,4,1,42107,21045,21062
2021,15083,5,5,,4,4,,13843,6708,7135
2021,15082,9,8,1,3,3,,80129,38467,41662
2021,15081,87,72,14,48,41,7,510768,249418,261350
2021,15080,3,2,1,,,,28392,13435,14957
2021,15079,4,4,,2,2,,14531,7186,7345
2021,15078,2,2,,2,2,,10345,5101,5244
2021,15076,12,9,3,4,3,1,81552,40097,41455
2021,15075,6,6,,3,3,,29497,14572,14925
2021,15074,6,6,,3,3,,139526,65852,73674
2021,15073,2,1,,1,1,,32387,15984,16403
2021,15071,7,7,,4,4,,15243,7460,7783
2021,15070,70,54,15,32,28,4,312970,154531,158439
2021,15068,6,5,1,5,5,,31481,15145,16336
2021,15067,8,8,,4,4,,91852,45372,46480
2021,15065,16,14,2,9,9,,38578,19431,19147
2021,15064,2,2,,,,,39958,19401,20557
2021,15063,5,4,1,3,3,,37057,18161,18896
2021,15062,17,13,4,10,8,2,72557,35710,36847
2021,15061,4,4,,2,2,,9832,4903,4929
2021,15060,51,43,8,33,30,3,447017,219154,227863
2021,15059,18,14,2,15,13,2,44432,21989,22443
2021,15058,126,104,22,61,56,5,1141770,550452,591318
2021,15057,193,169,24,140,127,13,917312,445809,471503
2021,15056,5,4,1,2,2,,32122,15405,16717
2021,15055,1,1,,,,,13918,6742,7176
2021,15054,19,17,2,13,13,,248200,120373,127827
2021,15053,27,23,4,26,22,4,62105,30415,31690
2021,15052,10,7,3,7,5,2,29847,14705,15142
2021,15051,22,20,2,15,14,1,162204,80046,82158
2021,15050,4,3,1,1,1,,27540,13577,13963
2021,15049,1,1,,,,,14863,7260,7603
2021,15048,8,5,3,3,3,,71234,34420,36814
2021,15047,11,10,1,7,7,,80156,38860,41296
2021,15046,3,2,1,2,1,1,20933,10190,10743
2021,15045,12,12,,6,6,,95973,47208,48765
2021,15044,7,7,,6,6,,29260,14201,15059
2021,15043,5,4,1,3,2,1,32592,15868,16724
2021,15042,16,14,2,9,8,1,165039,79773,85266
2021,15041,2,,2,,,,7350,3720,3630
2021,15040,18,18,,11,11,,38700,18657,20043
2021,15039,91,73,18,38,32,6,557092,273330,283762
2021,15038,4,4,,2,2,,12669,6278,6391
2021,15037,35,29,6,24,21,3,293667,141712,151955
2021,15036,16,11,4,10,7,3,47272,23836,23436
2021,15035,56,47,8,34,32,2,150654,74308,76346
2021,15034,2,2,,,,,10171,5006,5165
2021,15033,323,283,38,211,194,17,1716891,847847,869044
2021,15032,4,3,1,2,2,,36444,17935,18509
2021,15031,115,93,22,71,61,10,726430,356994,369436
2021,15030,4,4,,3,3,,27952,13791,14161
2021,15029,18,11,7,7,5,2,230653,111989,118664
2021,15028,1,1,,1,1,,32263,15856,16407
2021,15026,4,4,,2,2,,30663,15040,15623
2021,15025,79,65,14,39,34,5,405488,198479,207009
2021,15024,65,59,6,43,40,3,177731,87852,89879
2021,15023,29,25,4,23,20,3,44468,22019,22449
2021,15022,14,12,2,7,7,,15587,7617,7970
2021,15021,21,19,2,19,18,1,42133,20303,21830
2021,15020,48,41,7,30,28,2,312389,150513,161876
2021,15019,3,3,,1,1,,38546,18732,19814
2021,15018,3,3,,2,2,,61241,29900,31341
2021,15016,32,26,5,8,8,,30436,15129,15307
2021,15015,4,3,1,1,1,,33040,16151,16889
2021,15014,13,11,2,3,3,,108581,52133,56448
2021,15013,42,39,3,22,22,,560994,272521,288473
2021,15012,2,2,,2,2,,12665,6157,6508
2021,15011,11,10,1,3,3,,71122,35217,35905
2021,15010,7,6,1,4,3,1,31891,15749,16142
2021,15009,13,10,3,6,5,1,54970,26571,28399
2021,15008,3,3,,1,1,,28601,13876,14725
2021,15007,17,14,3,10,9,1,26082,12784,13298
2021,15005,44,37,6,25,24,1,190877,94498,96379
2021,15004,5,2,3,3,2,1,15708,7520,8188
2021,15003,7,4,3,2,1,1,52742,26043,26699
2021,15002,22,19,3,13,11,2,190073,95268,94805
2021,15001,9,9,,3,3,,70172,34032,36140
2021,14125,1,1,,1,1,,20385,9892,10493
2021,14124,2,2,,,,,73099,36086,37013
2021,14121,3,3,,,,,31557,15467,16090
2021,14120,229,206,23,149,130,19,1446244,711604,734640
2021,14119,4,4,,2,2,,30713,15248,15465
2021,14118,1,,1,,,,24072,11519,12553
2021,14116,2,2,,1,1,,22028,10657,11371
2021,14112,1,,1,,,,5944,2895,3049
2021,14110,2,2,,1,1,,14543,7039,7504
2021,14109,3,3,,1,1,,19430,9394,10036
2021,14108,6,5,1,4,3,1,37553,18214,19339
2021,14107,2,2,,1,1,,6726,3256,3470
2021,14105,2,2,,1,1,,24935,12323,12612
2021,14101,196,180,16,133,125,8,583708,292053,291655
2021,14100,15,13,2,11,11,,38193,19576,18617
2021,14099,1,,1,,,,11037,5479,5558
2021,14098,336,303,33,235,218,17,715140,355993,359147
2021,14097,250,223,27,117,108,9,659547,327153,332394
2021,14094,3,3,,3,3,,45080,22411,22669
2021,14093,15,8,7,7,4,3,152249,74817,77432
2021,14092,3,2,1,1,1,,11256,5536,5720
2021,14091,17,17,,14,14,,44595,21276,23319
2021,14088,1,1,,,,,18675,9344,9331
2021,14086,1,1,,,,,20831,10209,10622
2021,14085,5,5,,4,4,,41484,20295,21189
2021,14084,2,1,1,1,1,,16172,8145,8027
2021,14083,14,12,2,6,4,2,86930,43177,43753
2021,14082,7,7,,5,5,,39693,19133,20560
2021,14080,2,1,,1,1,,5991,3150,2841
2021,14079,3,3,,3,3,,15486,7502,7984
2021,14078,2,2,,,,,35434,17293,18141
2021,14077,2,2,,,,,29799,14546,15253
2021,14073,21,16,5,8,8,,74929,37229,37700
2021,14072,1,1,,,,,7779,3755,4024
2021,14071,4,3,1,,,,3164,1577,1587
2021,14070,83,76,7,51,49,2,203385,101243,102142
2021,14069,5,5,,3,3,,8844,4182,4662
2021,14067,40,32,8,12,12,,302720,153179,149541
2021,14066,4,4,,1,1,,55675,27485,28190
2021,14065,3,1,1,3,1,1,12084,6089,5995
2021,14064,31,27,4,25,21,4,34342,16756,17586
2021,14063,2,1,1,1,1,,106942,52624,54318
2021,14060,1,1,,,,,5454,2514,2940
2021,14059,2,1,1,2,1,1,15127,7263,7864
2021,14056,2,2,,2,2,,2217,1115,1102
2021,14055,3,2,1,2,2,,24348,12176,12172
2021,14053,121,101,17,105,87,17,177347,86827,90520
2021,14051,17,16,1,5,4,1,19501,9759,9742
2021,14050,15,15,,10,10,,49964,24831,25133
2021,14049,3,3,,3,3,,10196,5207,4989
2021,14048,1,1,,,,,20553,9407,11146
2021,14046,3,2,1,1,1,,36443,18010,18433
2021,14045,2,2,,,,,20536,9959,10577
2021,14044,6,6,,2,2,,61274,30336,30938
2021,14043,4,4,,3,3,,26318,13395,12923
2021,14041,2,2,,1,1,,6264,2985,3279
2021,14040,1,1,,1,1,,11100,5956,5144
2021,14039,539,477,62,366,327,39,1509338,734138,775200
2021,14035,43,40,3,36,33,3,57765,27858,29907
2021,14033,2,2,,2,2,,23039,11174,11865
2021,14030,6,6,,1,1,,55396,27080,28316
2021,14029,1,,1,1,,1,19558,9353,10205
2021,14027,3,3,,,,,19268,9770,9498
2021,14024,1,,1,,,,28789,14049,14740
2021,14023,6,5,1,2,1,1,114963,56106,58857
2021,14022,14,13,1,7,7,,44625,22593,22032
2021,14021,5,2,3,2,2,,23462,11722,11740
2021,14018,7,5,2,1,1,,70476,34171,36305
2021,14017,2,2,,1,1,,13478,6744,6734
2021,14015,7,6,1,1,1,,66238,32617,33621
2021,14013,1,1,,,,,65364,32157,33207
2021,14009,4,1,3,1,1,,21275,10571,10704
2021,14008,4,4,,3,3,,80636,38905,41731
2021,14007,1,1,,,,,10054,5063,4991
2021,14006,8,8,,5,5,,65621,32168,33453
2021,14005,2,2,,2,2,,16593,8254,8339
2021,14004,2,2,,,,,5885,2872,3013
2021,14002,4,4,,3,3,,24214,12479,11735
2021,14001,2,1,1,1,1,,23226,11391,11835
2021,13084,3,3,,1,1,,42967,19874,23093
2021,13083,9,6,3,5,4,1,51535,25057,26478
2021,13082,4,4,,2,2,,20594,9908,10686
2021,13081,1,,1,,,,38113,18215,19898
2021,13077,11,9,2,8,6,2,171527,81355,90172
2021,13076,31,28,3,25,23,2,120085,58389,61696
2021,13075,1,1,,,,,17949,8726,9223
2021,13073,3,3,,1,1,,42587,21112,21475
2021,13072,1,1,,,,,11272,5458,5814
2021,13070,2,2,,1,1,,20992,10336,10656
2021,13069,16,13,3,9,8,1,140150,69195,70955
2021,13067,4,4,,4,4,,57697,28523,29174
2021,13066,2,2,,2,2,,13583,6660,6923
2021,13065,1,1,,,,,12654,6303,6351
2021,13064,7,7,,6,6,,11942,5820,6122
2021,13063,11,8,3,5,3,2,94641,46670,47971
2021,13062,1,1,,,,,33095,16812,16283
2021,13061,5,5,,3,3,,59326,28735,30591
2021,13060,2,1,1,,,,19826,9416,10410
2021,13059,6,5,1,,,,40959,19649,21310
2021,13057,1,1,,1,1,,17582,8677,8905
2021,13056,2,2,,,,,40571,19395,21176
2021,13055,1,1,,,,,18603,9080,9523
2021,13054,3,3,,,,,38428,18566,19862
2021,13053,1,1,,,,,20226,10000,10226
2021,13052,1,1,,,,,39755,19436,20319
2021,13051,9,9,,3,3,,190169,90764,99405
2021,13050,3,2,1,1,1,,25654,12153,13501
2021,13049,2,2,,2,2,,18923,9460,9463
2021,13048,33,26,7,14,12,2,281814,134526,147288
2021,13046,2,2,,2,2,,41974,20609,21365
2021,13044,6,6,,5,5,,18308,8993,9315
2021,13041,6,6,,5,5,,50529,24300,26229
2021,13038,1,1,,,,,9806,4759,5047
2021,13037,1,,1,,,,22359,10596,11763
2021,13035,1,1,,,,,12625,5913,6712
2021,13034,1,,1,1,,1,10305,5028,5277
2021,13031,1,1,,1,1,,14640,6929,7711
2021,13030,15,13,2,14,12,2,100871,47604,53267
2021,13029,5,3,2,1,1,,50299,24103,26196
2021,13028,5,4,1,1,1,,140867,69263,71604
2021,13027,2,2,,1,1,,27555,13333,14222
2021,13026,1,,1,,,,15173,7404,7769
2021,13023,2,2,,,,,39335,18815,20520
2021,13022,2,2,,2,2,,16271,7907,8364
2021,13021,1,1,,1,1,,15985,7589,8396
2021,13019,3,3,,,,,19846,9740,10106
2021,13018,1,1,,1,1,,25705,12927,12778
2021,13017,2,2,,2,2,,14844,7223,7621
2021,13016,9,8,1,6,5,1,63061,30085,32976
2021,13013,11,10,1,6,6,,41658,20253,21405
2021,13012,1,1,,,,,29754,14057,15697
2021,13010,3,3,,3,3,,32608,16135,16473
2021,13009,2,1,1,,,,20437,9785,10652
2021,13008,6,3,3,5,2,3,48485,23261,25224
2021,13007,1,1,,,,,13256,6589,6667
2021,13006,7,5,2,2,2,,22369,10854,11515
2021,13004,1,1,,1,1,,9772,4634,5138
2021,13003,3,1,2,,,,61950,29396,32554
2021,13002,3,3,,2,2,,46695,22435,24260
2021,13001,2,2,,2,2,,22291,10750,11541
2021,12081,2,1,1,2,1,1,11338,5400,5938
2021,12080,6,5,1,6,5,1,7962,4021,3941
2021,12079,2,1,1,,,,17971,8903,9068
2021,12078,9,9,,8,8,,19311,9183,10128
2021,12077,9,6,1,8,5,1,14322,7120,7202
2021,12076,7,3,4,2,2,,38802,18963,19839
2021,12075,10,8,2,6,5,1,53278,26076,27202
2021,12074,11,10,1,6,6,,23988,11318,12670
2021,12071,4,4,,4,4,,30330,14720,15610
2021,12068,15,15,,15,15,,26982,13782,13200
2021,12066,33,28,5,23,21,2,94337,44728,49609
2021,12063,1,1,,,,,10481,4985,5496
2021,12062,13,11,2,10,8,2,24399,11473,12926
2021,12061,7,6,1,4,3,1,44702,21473,23229
2021,12059,6,5,1,3,3,,33104,15900,17204
2021,12058,9,9,,6,6,,59409,28002,31407
2021,12057,18,14,3,16,12,3,67256,33383,33873
2021,12056,14,14,,13,13,,47670,23497,24173
2021,12055,38,36,2,25,24,1,112893,54119,58774
2021,12054,2,1,,,,,28243,13863,14380
2021,12053,12,12,,6,6,,50984,25073,25911
2021,12052,9,8,1,9,8,1,45148,22260,22888
2021,12050,6,6,,4,4,,38772,18794,19978
2021,12049,5,4,1,3,3,,13351,6474,6877
2021,12048,15,15,,11,11,,45329,22457,22872
2021,12046,26,22,4,21,18,3,70244,34250,35994
2021,12045,1,1,,1,1,,26455,12711,13744
2021,12043,14,9,5,12,7,5,18900,8782,10118
2021,12041,4,3,1,2,2,,28033,13194,14839
2021,12040,4,4,,2,2,,26937,13325,13612
2021,12039,6,6,,4,4,,25802,12546,13256
2021,12038,56,49,7,53,47,6,131331,64835,66496
2021,12037,3,3,,2,2,,6457,3070,3387
2021,12036,4,4,,3,3,,11631,5715,5916
2021,12035,230,213,17,209,193,16,158966,76714,82252
2021,12034,32,29,3,30,27,3,38806,18627,20179
2021,12033,6,4,2,5,3,2,15815,7437,8378
2021,12031,1,1,,1,1,,5930,2852,3078
2021,12030,5,5,,5,5,,21587,10668,10919
2021,12029,82,68,14,65,56,9,286309,137015,149294
2021,12028,24,18,5,19,17,2,133973,63581,70392
2021,12027,1,1,,1,1,,20368,10005,10363
2021,12026,1,,1,,,,8951,4358,4593
2021,12025,2,2,,2,2,,16598,8264,8334
2021,12024,3,3,,2,2,,7836,3776,4060
2021,12023,10,10,,7,7,,28022,14043,13979
2021,12022,6,5,1,5,4,1,40266,20423,19843
2021,12021,20,19,1,17,17,,79158,38855,40303
2021,12020,3,3,,2,2,,20875,9967,10908
2021,12019,1,1,,1,1,,15108,7187,7921
2021,12018,17,17,,15,15,,14706,7224,7482
2021,12017,3,2,1,3,2,1,14041,6769,7272
2021,12015,3,3,,2,2,,13776,6719,7057
2021,12014,11,10,1,10,9,1,15982,7789,8193
2021,12013,6,5,1,4,3,1,12956,6278,6678
2021,12012,24,18,6,20,15,5,70494,34492,36002
2021,12011,8,8,,5,5,,62624,30756,31868
2021,12010,1,1,,1,1,,28227,13647,14580
2021,12008,5,5,,5,5,,8947,4283,4664
2021,12005,3,3,,1,1,,6985,3294,3691
2021,12004,4,3,1,3,3,,20212,9449,10763
2021,12003,4,4,,4,4,,38853,18806,20047
2021,12001,505,454,48,376,339,36,843490,406361,437129
2021,11046,85,76,9,78,69,9,74452,35447,39005
2021,11044,60,54,6,52,47,5,63434,31083,32351
2021,11043,1,1,,1,1,,21672,10279,11393
2021,11042,151,132,19,122,107,15,154326,73675,80651
2021,11041,49,41,8,43,37,6,67785,32854,34931
2021,11040,4,3,1,4,3,1,20413,9891,10522
2021,11039,38,31,6,35,28,6,36762,17898,18864
2021,11038,1,1,,,,,13115,6256,6859
2021,11037,101,85,16,84,73,11,203050,100337,102713
2021,11036,14,12,2,13,11,2,7415,3532,3883
2021,11035,100,85,13,67,61,6,89353,43148,46205
2021,11033,64,60,3,54,50,3,128560,61284,67276
2021,11032,47,40,7,33,29,4,84416,40994,43422
2021,11031,133,125,8,130,122,8,126678,61889,64789
2021,11030,13,12,1,10,9,1,119281,57916,61365
2021,11029,4,4,,4,4,,41899,19527,22372
2021,11028,95,83,11,84,73,11,107838,51489,56349
2021,11027,220,202,17,167,158,9,295849,144336,151513
2021,11026,18,14,3,15,12,2,63016,30647,32369
2021,11025,48,45,3,45,42,3,87157,43658,43499
2021,11024,22,16,6,21,15,6,12754,6050,6704
2021,11023,77,65,12,63,52,11,160917,76946,83971
2021,11022,1,1,,1,1,,24932,12070,12862
2021,11021,48,42,6,37,32,5,54835,26254,28581
2021,11020,803,692,104,699,608,90,1694594,841487,853107
2021,11019,14,12,2,11,9,2,51494,24028,27466
2021,11018,24,20,4,22,18,4,41557,20443,21114
2021,11017,390,329,61,317,269,48,616312,300830,315482
2021,11016,19,18,1,13,13,,22788,10814,11974
2021,11015,43,37,6,26,23,3,199866,97988,101878
2021,11014,39,31,8,35,28,7,161634,76525,85109
2021,11013,5,5,,2,2,,25767,12424,13343
2021,11012,8,8,,7,7,,30194,14546,15648
2021,11011,65,61,4,55,51,4,102119,49692,52427
2021,11009,59,53,6,59,53,6,87826,41653,46173
2021,11008,5,5,,4,4,,40886,19537,21349
2021,11007,625,518,97,514,432,72,535265,260381,274884
2021,11005,212,185,26,185,161,23,100072,48607,51465
2021,11004,79,63,15,74,58,15,72731,35526,37205
2021,11003,43,41,2,30,29,1,184738,88851,95887
2021,11002,125,109,14,82,71,10,119875,57665,62210
2021,11001,36,31,4,12,11,1,96324,46713,49611
2021,10039,1,1,,,,,29099,14484,14615
2021,10037,6,6,,6,6,,9946,5136,4810
2021,10036,5,5,,1,1,,25264,12769,12495
2021,10035,4,4,,4,4,,11585,5783,5802
2021,10034,12,11,1,11,10,1,27331,14260,13071
2021,10033,1,1,,1,1,,6775,3243,3532
2021,10032,7,6,1,3,3,,51531,25782,25749
2021,10026,2,2,,2,2,,20139,10391,9748
2021,10023,4,4,,4,4,,53169,26486,26683
2021,10018,1,1,,,,,12399,6173,6226
2021,10015,1,1,,1,1,,14001,6981,7020
2021,10014,12,11,1,9,9,,40938,20162,20776
2021,10013,1,1,,,,,28561,14290,14271
2021,10012,5,4,1,3,3,,166296,82775,83521
2021,10011,2,1,,,,,5449,2730,2719
2021,10009,8,7,1,5,5,,10547,5447,5100
2021,10008,1,,1,,,,38074,18871,19203
2021,10007,23,19,4,5,5,,372559,184552,188007
2021,10005,33,32,1,17,16,1,702486,340100,362386
2021,10004,2,2,,2,2,,37765,19040,18725
2021,10002,8,8,,7,7,,4848,2540,2308
2021,10001,1,1,,,,,35033,17318,17715
2021,09017,122,111,11,83,76,7,432392,203571,228821
2021,09016,64,57,7,44,40,4,380465,176001,204464
2021,09015,80,63,17,50,43,7,549396,260840,288556
2021,09014,53,46,7,32,28,4,436737,201203,235534
2021,09013,49,47,2,29,29,,416419,204078,212341
2021,09012,79,70,8,48,46,2,682121,326516,355605
2021,09011,40,36,4,24,23,1,365386,175992,189394
2021,09010,53,46,7,31,29,2,755046,360028,395018
2021,09009,15,8,7,5,5,,139441,68160,71281
2021,09008,17,14,3,8,7,1,244769,117705,127064
2021,09007,191,172,19,135,125,10,1807133,876717,930416
2021,09006,45,39,6,34,28,6,393275,186270,207005
2021,09005,190,171,19,144,132,12,1173555,563297,610258
2021,09004,8,7,1,6,6,,199926,95983,103943
2021,09003,38,32,6,21,20,1,620486,291287,329199
2021,09002,28,24,4,20,18,2,407280,191438,215842
2021,08067,5,4,1,3,3,,5751,2938,2813
2021,08066,7,7,,4,4,,6587,3370,3217
2021,08065,15,14,1,7,7,,22455,11399,11056
2021,08063,10,9,1,10,9,1,7107,3639,3468
2021,08062,7,7,,3,3,,34454,17329,17125
2021,08061,6,6,,6,6,,3399,1754,1645
2021,08060,2,,2,,,,11742,5834,5908
2021,08059,1,1,,,,,5607,2814,2793
2021,08055,18,16,2,15,15,,18595,9384,9211
2021,08053,2,2,,,,,5060,2549,2511
2021,08052,8,7,1,2,2,,30453,15320,15133
2021,08051,4,4,,2,2,,8073,4202,3871
2021,08050,24,19,5,15,13,2,68084,33311,34773
2021,08049,1,1,,,,,2855,1466,1389
2021,08048,5,5,,,,,26042,13336,12706
2021,08047,7,6,1,5,4,1,5566,2875,2691
2021,08046,11,11,,9,9,,8306,4195,4111
2021,08045,9,9,,8,8,,48732,24132,24600
2021,08044,3,3,,3,3,,4912,2505,2407
2021,08042,1,1,,,,,1583,858,725
2021,08040,9,9,,8,8,,31103,15646,15457
2021,08039,1,1,,1,1,,4397,2278,2119
2021,08037,1492,1311,181,1035,922,113,1473439,736424,737015
2021,08036,8,6,2,7,5,2,46148,22907,23241
2021,08034,21,19,2,18,16,2,7582,3823,3759
2021,08033,1,1,,1,1,,1084,541,543
2021,08032,39,35,4,34,32,2,118713,57541,61172
2021,08031,24,23,1,22,21,1,42878,21583,21295
2021,08030,4,4,,3,3,,8668,4437,4231
2021,08029,90,81,9,74,65,9,59015,29807,29208
2021,08028,1,1,,,,,4947,2440,2507
2021,08027,37,34,3,19,18,1,50204,24526,25678
2021,08026,3,3,,2,2,,2811,1435,1376
2021,08025,5,4,,5,4,,9746,4878,4868
2021,08024,3,3,,3,3,,4338,2144,2194
2021,08023,2,1,1,,,,7166,3586,3580
2021,08021,10,8,2,2,1,1,162365,79312,83053
2021,08020,7,6,1,7,6,1,8610,4520,4090
2021,08019,452,376,76,285,239,46,960898,468098,492800
2021,08018,2,2,,1,1,,5141,2663,2478
2021,08017,160,141,19,114,104,10,184182,89304,94878
2021,08016,3,3,,2,2,,4280,2195,2085
2021,08014,4,4,,4,4,,2397,1247,1150
2021,08013,1,1,,1,1,,12335,6303,6032
2021,08012,2,2,,1,1,,10241,5153,5088
2021,08011,15,13,2,7,6,1,55904,27432,28472
2021,08010,5,5,,4,4,,25265,12749,12516
2021,08009,45,41,4,28,25,3,29941,14655,15286
2021,08008,4,4,,1,1,,12923,6449,6474
2021,08007,16,16,,13,13,,17918,9093,8825
2021,08006,2,2,,,,,6834,3486,3348
2021,08005,2,2,,,,,26618,13474,13144
2021,08004,9,8,1,2,2,,19492,10044,9448
2021,08003,5,4,1,5,4,1,9577,4843,4734
2021,08002,22,21,1,15,14,1,26541,13198,13343
2021,08001,5,4,1,2,2,,13059,6600,6459
2021,07124,4,4,,3,3,,#N/A,#N/A,#N/A
2021,07123,1,1,,1,1,,#N/A,#N/A,#N/A
2021,07122,2,2,,1,1,,#N/A,#N/A,#N/A
2021,07121,2,1,1,2,1,1,#N/A,#N/A,#N/A
2021,07116,6,6,,6,6,,12429,6304,6125
2021,07114,9,8,1,2,1,1,21951,11085,10866
2021,07113,2,2,,1,1,,7262,3489,3773
2021,07112,3,,1,,,,38517,18843,19674
2021,07111,2,1,1,1,1,,45486,21299,24187
2021,07109,3,3,,2,2,,42276,20680,21596
2021,07108,7,7,,5,5,,117193,57361,59832
2021,07107,3,3,,,,,86776,42613,44163
2021,07106,12,11,1,11,10,1,71836,35771,36065
2021,07105,1,1,,1,1,,17021,8274,8747
2021,07103,1,1,,,,,35492,17478,18014
2021,07102,12,11,1,6,6,,46647,22650,23997
2021,07101,45,40,5,21,20,1,671619,319838,351781
2021,07100,1,1,,1,1,,37870,18512,19358
2021,07099,7,6,1,4,3,1,86766,42336,44430
2021,07097,4,4,,2,2,,99064,48884,50180
2021,07096,3,1,2,,,,86773,43475,43298
2021,07094,1,1,,,,,47969,23322,24647
2021,07091,1,1,,1,1,,14411,7031,7380
2021,07089,69,58,11,44,41,3,390076,186750,203326
2021,07087,27,25,2,18,18,,42762,20934,21828
2021,07086,1,1,,,,,26952,13491,13461
2021,07084,1,1,,1,1,,8883,4458,4425
2021,07082,4,4,,3,3,,15806,7866,7940
2021,07081,2,2,,1,1,,48797,24207,24590
2021,07080,4,4,,3,3,,39856,20236,19620
2021,07079,4,2,1,3,2,1,43702,22053,21649
2021,07078,19,16,3,13,12,1,234878,111657,123221
2021,07077,7,6,1,4,4,,69696,34668,35028
2021,07075,2,1,1,2,1,1,31263,15471,15792
